month,0
2007-01-01,-0.0035590247933884266
2007-02-01,0.008275247933884303
2007-03-01,0.04365875430761594
2007-04-01,0.031158826804123692
2007-05-01,-0.018125022680412363
2007-06-01,-0.042391930899972195
2007-07-01,0.001383989626556013
2007-08-01,0.025129341614906837
2007-09-01,0.013153556600774899
2007-10-01,-0.049059520897852836
2007-11-01,-0.016778423236514527
2007-12-01,-0.04393880952380944
2008-01-01,-0.0310845950413223
2008-02-01,-0.012650353305785126
2008-03-01,0.053127568181818186
2008-04-01,0.025703599173553724
2008-05-01,-0.10132140909090913
2008-06-01,-0.004022018518518517
2008-07-01,0.02827034362139916
2008-08-01,-0.10462598971193418
2008-09-01,-0.20739881893004122
2008-10-01,-0.10329672895277209
2008-11-01,0.0438301663244353
2008-12-01,-0.07826268788501022
2009-01-01,-0.1167606509240247
2009-02-01,0.10999386447638597
2009-03-01,0.18111908829568782
2009-04-01,0.062421251020408144
2009-05-01,-0.003321606122448977
2009-06-01,0.09280656419371033
2009-07-01,0.05968939387755109
2009-08-01,0.051958212244898015
2009-09-01,-0.03420614502733606
2009-10-01,0.053753259713701367
2009-11-01,0.047054145194274005
2009-12-01,-0.030540549199430573
2010-01-01,0.04218888752556237
2010-02-01,0.07036258233598179
2010-03-01,0.030195604081632674
2010-04-01,-0.07328777596741344
2010-05-01,-0.061501024439918534
2010-06-01,0.07283023828920565
2010-07-01,-0.04753403250342907
2010-08-01,0.10365910000000005
2010-09-01,0.03472162857142857
2010-10-01,0.00789016326530612
2010-11-01,0.07352781632653066
2010-12-01,0.021532024439918505
2011-01-01,0.040596928721060736
2011-02-01,0.008628431659780477
2011-03-01,0.03075802862985684
2011-04-01,-0.005378887755102043
2011-05-01,-0.01820087959183674
2011-06-01,-0.03546978615071281
2011-07-01,-0.06385473319755602
2011-08-01,-0.0894131120162934
2011-09-01,0.13362043788187367
2011-10-01,-0.006289940936863546
2011-11-01,0.0017271532108566476
2011-12-01,0.05636069977417194
2012-01-01,0.0419513196721312
2012-02-01,0.023763963114754084
2012-03-01,-0.008026190573770497
2012-04-01,-0.07081646012269939
2012-05-01,0.03836408624995809
2012-06-01,0.0007280577978254277
2012-07-01,0.031386194672131155
2012-08-01,0.023316565573770473
2012-09-01,-0.006874225730284012
2012-10-01,0.012847288065843633
2012-11-01,0.02453277537652201
2012-12-01,0.0659848374485597
2013-01-01,0.01214915681982097
2013-02-01,0.04252039793814436
2013-03-01,0.01630843917525774
2013-04-01,0.027871613168724264
2013-05-01,-0.009674324435318276
2013-06-01,0.05604578004191446
2013-07-01,-0.02751168453608249
2013-08-01,0.04011600823045268
2013-09-01,0.04255591375770025
2013-10-01,0.02302470143149283
2013-11-01,0.028835781186094055
2013-12-01,-0.029773317254182148
2014-01-01,0.053337254098360674
2014-02-01,0.007725157464212671
2014-03-01,0.003059865306122443
2014-04-01,0.022555795918367358
2014-05-01,0.028065128309572314
2014-06-01,-0.02171477740138825
2014-07-01,0.042407024340770795
2014-08-01,-0.02607710953346856
2014-09-01,0.030222689655172386
2014-10-01,0.02385313967611335
2014-11-01,0.003754597165991888
2014-12-01,-0.02825837171717171
