month,A,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACAS,ACS,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEL,AEP,AES,AFL,AGL,AGN,AHC,AIG,AIZ,AJG,AKAM,AKS,ALB,ALD,ALGN,ALK,ALL,ALT,ALXN,AMAT,AMCC,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANDW,ANET,ANF,ANSS,ANTM,AOC,AOL,AON,AOS,APA,APC,APCC,APD,APH,APOL,ARG,ARNC,ASH,ATI,ATO,ATVI,AVGO,AVP,AVY,AW,AWK,AXP,AYE,AYI,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BC,BCP,BCR,BDK,BDX,BEAM,BEN,BHF,BHGE,BHI,BIIB,BIO,BK,BKNG,BKR,BLI,BLL,BLS,BMC,BMET,BMS,BMY,BNI,BOL,BRCM,BRL,BSX,BWA,C,CA,CAG,CAH,CAM,CAT,CB,CBG,CBOE,CBRE,CBSS,CCC,CCU,CD,CDNS,CDW,CELG,CEPH,CERN,CFN,CHD,CHRW,CHTR,CHV,CI,CIEN,CINF,CL,CLF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CMVT,CNP,CNS,CNX,COF,COG,COH,COL,COP,COST,COTY,CPB,CPRT,CRM,CSC,CSCO,CSRA,CSX,CTAS,CTB,CTL,CTLT,CTR,CTRA,CTSH,CTVA,CTXS,CVC,CVG,CVH,CVS,CVX,CXO,D,DD,DDS,DE,DFS,DGX,DHI,DHR,DIS,DISCA,DISH,DJ,DLTR,DNB,DOV,DOW,DPS,DPZ,DRI,DTE,DUK,DV,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMC,EMN,EMR,EOG,EP,EPG,EQT,ERTS,ES,ESRX,ESV,ET,ETFC,ETN,ETR,ETSY,EVHC,EVRG,EW,EXC,EXPD,EXPE,EYE,EYES,F,FANG,FAST,FB,FBHS,FCX,FD,FDO,FDX,FE,FES,FFIV,FHN,FII,FIS,FISV,FITB,FL,FLIR,FLS,FLT,FO,FOSL,FOXA,FPL,FRC,FSLR,FTNT,FTV,GAS,GCI,GD,GDT,GDW,GE,GENZ,GILD,GIS,GL,GLW,GMCR,GME,GNW,GOOGL,GPC,GPN,GPS,GR,GT,GTW,GWW,HAL,HAR,HAS,HBAN,HBI,HCA,HCBK,HD,HDI,HES,HIG,HII,HLT,HMA,HNZ,HOG,HOLX,HON,HP,HPC,HPE,HPQ,HRB,HRL,HRS,HSIC,HSP,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,IIN,ILMN,INCY,INTC,INTU,IP,IPG,IPGP,IQV,IRM,ISRG,ITW,JAVA,JBHT,JBL,JCI,JDSU,JEF,JKHY,JNJ,JNPR,JNS,JNY,JOY,JOYG,JPM,JWN,K,KBH,KEY,KEYS,KFT,KHC,KLAC,KMB,KMG,KMI,KMX,KO,KR,KRFT,KRI,KSE,KSS,L,LB,LEG,LEN,LH,LHX,LIZ,LKQ,LLL,LLTC,LLY,LM,LMT,LNC,LNT,LO,LOW,LPX,LRCX,LSI,LTD,LTR,LUK,LUV,LVLT,LVS,LXK,LYV,M,MAR,MAS,MAT,MBI,MCD,MCHP,MCK,MCO,MCRN,MDLZ,MDP,MDT,MEDI,MEL,MER,MET,MFE,MGM,MHFI,MHK,MHP,MHS,MJN,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOLX,MOS,MOT,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MTG,MTW,MU,MUR,MWD,MWV,MWW,MXIM,NAV,NAVI,NBL,NCC,NCR,NDAQ,NEE,NEM,NFB,NFLX,NFX,NI,NKE,NKTR,NOC,NOV,NOVL,NOW,NRG,NSC,NSP,NTAP,NTRS,NU,NUE,NVDA,NVR,NWL,NWSA,NYT,NYX,ODFL,ODP,OMC,OMX,ORCL,ORLY,OXY,P,PAYC,PAYX,PBCT,PBG,PBI,PCAR,PCG,PCLN,PCP,PDCO,PE,PEG,PEP,PETM,PFE,PFG,PG,PGN,PGR,PH,PHM,PKG,PKI,PM,PMCS,PNC,PNW,POM,POOL,PPG,PPL,PRGO,PROG,PRU,PSX,PTC,PTV,PVH,PWR,PXD,PYPL,Q,QCOM,QEP,QLGC,QRVO,R,RAI,RDC,REGN,REI,RF,RHI,RHT,RJF,RL,RMD,ROH,ROK,ROL,ROP,ROST,RRC,RRD,RSG,RSH,RTN,RX,SAI,SANM,SBUX,SCG,SCHW,SEE,SGP,SHW,SIAL,SIVB,SJM,SLE,SLR,SNA,SNAP,SNDK,SNI,SNPS,SNV,SO,SOV,SPC,SPGI,SPLS,SRCL,SRE,SSP,STI,STJ,STR,STRL,STT,STZ,SUNW,SVU,SWK,SWKS,SWN,SWY,SYF,SYK,SYMC,SYY,TAP,TDC,TDG,TE,TEG,TER,TEX,TFX,TGT,THC,TIE,TIF,TIN,TJX,TLAB,TMK,TMO,TNL,TPR,TRB,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TTWO,TWC,TWTR,TXN,TXT,TXU,TYL,UAA,UAL,UHS,UIS,ULTA,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VC,VFC,VIA,VIAB,VLO,VMC,VRSK,VRSN,VRTX,VZ,W,WAB,WAG,WAT,WB,WBA,WCG,WDC,WEC,WEN,WFC,WFM,WFMI,WHR,WM,WMB,WMI,WMT,WP,WPO,WPS,WPX,WR,WRB,WST,WU,WWY,WY,WYE,WYN,WYNN,XEC,XEL,XLNX,XOM,XON,XRAY,XRX,XTO,XYL,YUM,Z,ZBH,ZBRA,ZION,ZMH,ZTS
2006-01,0.5336003,,0.5040988,,0.5198268,,0.507905,,0.5133017,0.48827305,0.5023708,0.50682175,0.51391685,,0.4866655,0.5228826,0.49605525,0.52201337,0.50169605,0.5150104,,0.4974022,0.51142937,0.5697535,,,,,,0.49802518,,,0.51484185,0.48499417,,0.5070576,0.5239663,0.55250937,,,0.50898,,,0.48153108,0.523121,0.50832933,,,,,0.5233723,,,,0.50776094,0.5058202,0.4802349,0.5144691,,0.49034333,,,0.4894307,,,,,0.49645096,0.51045996,0.51874995,,0.5012536,0.50828385,,0.49476,0.51242286,0.5160422,0.51222426,0.5194965,0.48103905,0.5104223,0.5291059,0.5235103,0.5130305,0.51859844,0.5008648,,0.5056019,,,,0.5215878,,0.53651655,,0.50168717,0.5231474,0.51525426,0.5110024,0.5256459,0.5027636,0.51070356,0.51211476,0.50736016,0.5550917,0.48513016,,0.5151597,,,0.52146304,0.52222556,0.5071764,,,0.5226681,,,,0.5056271,0.49880403,0.51583266,0.53409517,,,,,,,,,,,0.5124505,0.45588464,0.51937157,0.49696538,,0.5268863,0.5048731,0.51853484,,,0.5177412,0.50567585,0.49917775,0.5121503,,,0.5131064,,,0.5076099,0.5238075,0.5236517,,0.51071435,,,0.52572757,0.50550073,,0.5182837,0.5136182,0.4956828,0.51945734,,0.5099245,,,,0.49972686,,0.51498777,0.51832783,0.51577026,0.5200984,,0.52130187,0.52242506,0.5113962,0.51366,,0.513777,0.5062228,0.5185088,0.5185818,,,0.5044419,,0.49899364,0.5085037,,,,0.5071303,0.5234314,0.5137936,,,0.51259243,,,0.49076417,0.51057684,0.5210159,0.50737953,0.52229476,0.51360273,0.51901865,0.5244595,0.513232,0.5005322,,0.48508316,,0.50363195,,0.51336193,,0.55290467,,0.50703067,0.5178616,,,,,0.51139134,,,,,0.49944508,,,,,0.49294883,0.5243188,0.51924205,0.5181935,0.5158762,,,0.51059574,0.49827966,,0.52044404,0.50338185,,,,,0.51388294,,,0.5214913,,,,,,0.519319,0.52395695,0.49793854,0.50249326,0.5198443,0.5200454,0.48135108,0.5188247,,0.49831063,,,0.5195487,,0.5268773,,0.5160799,0.5150781,0.5353626,0.5204999,0.52224165,0.528777,,0.51185036,0.50634575,,,,0.52396256,0.5089545,,0.50722533,,,0.5214333,0.51495785,,,,,0.4998124,,0.51989734,0.51348466,,,,0.50884634,0.5143315,0.5114692,0.51461387,,,,,,,,0.5135437,0.5082554,0.51755625,0.5004094,,,,,0.52337384,,,0.5079899,0.52794296,0.48670924,,,0.5172276,,0.50573134,0.51585615,,,0.50914276,0.5087673,0.5153647,0.5402408,0.501365,,,,0.5067021,0.5180298,0.5078955,,,0.51259154,0.5715216,,0.5131622,0.51901484,0.5211314,,0.50861514,0.5119998,0.5189827,0.5087431,,0.52620596,,,0.49537763,0.49932858,,0.5115586,0.5010644,,,0.52452606,0.51348376,,0.5057347,,0.5135495,,0.52008146,,,0.5066981,,,0.5187289,0.5202111,0.5134646,0.51460063,0.5121878,,0.496956,,,,0.5170192,0.5063609,0.505472,0.5061972,0.50103384,0.5075866,,,,,0.50798297,,,0.51744837,,,0.49931195,0.51713085,0.5025051,0.5227604,,,0.52831936,,0.5016908,0.50095546,,,0.49938086,,0.52216977,,0.5124332,,0.5332394,0.51086795,0.5039923,0.5274476,,0.49799117,0.54459167,,,0.4885522,0.50975245,,,0.50170666,0.51167446,,,0.5293374,0.5307198,,0.5163715,,0.51133066,,,0.5101254,,0.4994987,0.5078882,,0.50223047,0.5055744,,0.5193699,,0.515667,,,0.5529869,0.501064,0.540076,0.50889874,,0.50672215,,,0.4998864,,0.51728153,0.51209974,0.52146804,0.51949227,,,0.5135228,,0.51619,0.513202,,0.5030792,0.5103298,0.49974808,0.5100822,,0.50629306,0.5287715,,0.52062404,,0.49194747,0.49547648,0.5189295,,,0.52044845,0.51923484,,0.5398864,0.50757444,,0.51759547,0.51212937,,,,,,0.49013746,,0.4947695,,0.48982644,0.51484585,0.5007527,,,0.51372486,,,,,,0.5110022,0.5022295,,,,,0.48166558,,,0.51833177,0.49840054,,0.5169624,0.4999655,,,0.5135221,0.48804298,0.50583917,0.5187371,,,0.5268457,0.49904788,0.51565754,,,,,0.52942437,0.518863,0.5117213,,,0.5184181,,0.51293606,0.51800483,0.5076733,0.5043751,,,0.49954754,0.48484397,,0.53679913,0.519638,,,0.5258137,,0.49938494,0.5106677,0.5195427,,,,0.5121261,,0.50042826,,,0.5217415,0.5164002,,0.52365446,0.50438297,0.5058944,0.48910326,0.51565695,0.48857588,,,0.52179664,,0.5003444,,,0.54461735,,,,,,0.51547056,0.51146203,0.5024301,,,,,0.49395454,,0.5145242,0.52607423,0.51174444,0.5217216,,,0.5076089,0.51324373,,,,0.5213659,0.50481766,,0.5187814,0.5139609,,,,0.48785466,,,0.51730376,0.4944272,0.5111022,,,,,0.49602392,0.5051036,,0.51238626,0.52369183,,0.51810163,0.51310354,0.52286476,,,,,,,,,0.51802576,0.51589864,0.50814503,,,,0.53280044,0.49634257,0.48821816,,,0.5268686,0.50470406,,0.5105001,,,,0.5047112,0.50472105,
2006-02,0.47423124,,0.46517444,,0.53455055,,0.48856026,,0.51320004,0.46176866,0.4665843,0.4949333,0.4786201,,0.46836966,0.5233687,0.52047193,0.53227633,0.49994907,0.5262967,,0.46199596,0.54326314,0.5076142,,,,,,0.4629474,,,0.5054796,0.57498664,,0.4692893,0.4842694,0.46828076,,,0.47231418,,,0.46409008,0.5246877,0.4683509,,,,,0.493974,,,,0.55217177,0.5491038,0.47636583,0.49782375,,0.47433814,,,0.4991116,,,,,0.47604108,0.48757684,0.5220392,,0.48151076,0.46637508,,0.48474765,0.49479607,0.51997167,0.47867605,0.48312718,0.5152835,0.47526345,0.5360825,0.4777944,0.4785271,0.51032573,0.48647118,,0.4724942,,,,0.46697295,,0.53229374,,0.46749508,0.5221267,0.5099956,0.51301366,0.46593675,0.46958047,0.50496626,0.47075105,0.50494415,0.5051241,0.4644477,0.4660029,0.46874136,,,0.46533257,0.5080702,0.486008,,,0.54328024,,,,0.48727438,0.47719693,0.49674731,0.53230184,,,,,,,,,,,0.47820687,0.57699925,0.5232788,0.47113052,,0.47789592,0.5033923,0.4699842,,,0.54362696,0.47040653,0.46661168,0.46467674,,,0.52045244,,,0.47655097,0.5601363,0.49361858,,0.49170113,,,0.5318077,0.4758031,,0.51359534,0.48189884,0.46866542,0.54621667,,0.52171874,,,,0.46660027,,0.5108705,0.49964648,0.49433884,0.55056906,,0.49637365,0.4895635,0.54369086,0.49573988,,0.49609196,0.57637835,0.483195,0.49748924,,,0.46516475,,0.46624672,0.4915366,,,,0.50141007,0.5328092,0.53223,,,0.5552416,,,0.46242386,0.47606432,0.5003031,0.48842233,0.5367504,0.52336377,0.47699326,0.55391335,0.4953982,0.5331204,,0.58365077,,0.46362242,,0.47147137,,0.46883455,,0.53705835,0.51357937,,,,,0.47011378,,,,,0.52084327,,,,,0.53620404,0.50194687,0.49673483,0.5044882,0.521667,,,0.4979536,0.46858242,,0.5028363,0.5088509,,,,,0.4912554,,,0.5054183,,,,,,0.5173807,0.5020447,0.4625332,0.4755302,0.49767384,0.4635854,0.46194282,0.5247164,,0.46381223,,,0.5393387,,0.48493013,,0.5117529,0.48824346,0.5331025,0.48097363,0.49072978,0.46320993,0.47411606,0.5278372,0.50215065,,,,0.5010553,0.49096152,,0.5054033,,,0.51296115,0.49370214,,,,,0.4777488,,0.47829074,0.49116334,,,,0.48834434,0.47223762,0.48243833,0.5150361,,,,,,,,0.5213812,0.48868242,0.50493115,0.5451087,,,,,0.49981385,,,0.48222402,0.48025733,0.4839039,,,0.48590004,,0.4650422,0.53721344,,,0.55873597,0.4911385,0.48280215,0.49650386,0.50731504,,,,0.46531433,0.49859053,0.53948927,,,0.47931275,0.555399,,0.47271356,0.4879143,0.4800222,,0.4630955,0.51432693,0.47795007,0.49451876,,0.53156626,,,0.46560666,0.4625013,,0.5056758,0.49572262,,,0.50427485,0.55480725,,0.507437,,0.53480136,,0.5113575,,,0.5139007,,,0.4769685,0.51543856,0.49712458,0.5054314,0.50952506,,0.51565176,,,,0.49167988,0.46543843,0.49925005,0.48432726,0.5044181,0.51673615,,,,,0.4838439,,,0.49426922,,,0.4623418,0.4943412,0.46347305,0.4982243,,,0.50562495,,0.50496334,0.5547475,,,0.473081,,0.46229917,,0.5126111,,0.47204715,0.5422755,0.48743984,0.46892262,,0.4678679,0.533981,,,0.5420838,0.5022129,,,0.464493,0.5249522,,,0.52258456,0.5209507,,0.52512103,,0.47572967,,,0.51574033,,0.46280286,0.47205165,,0.54750335,0.46951857,,0.49910107,,0.49769643,,,0.47106412,0.50914174,0.5044835,0.47352833,,0.5437395,,,0.46219888,,0.5327255,0.4783281,0.50852907,0.5361055,,,0.4629418,,0.4798791,0.47575182,,0.4880288,0.5021478,0.47399747,0.52833796,,0.52163696,0.47550452,,0.47020972,,0.46353215,0.5438039,0.5354332,,,0.5157198,0.5165689,,0.50446784,0.4962997,,0.47039434,0.49097073,,,,,,0.46261072,,0.47966352,,0.5302972,0.505241,0.49250966,,,0.5077358,,,,,,0.5051764,0.4627889,,,,,0.4927443,,,0.5158879,0.478388,,0.5413359,0.46413165,,,0.49299118,0.4887992,0.52698904,0.48937374,,,0.47119784,0.47119945,0.5032015,,,,,0.4874884,0.512878,0.5018172,,,0.4798705,,0.47837007,0.4769159,0.5419618,0.463559,,,0.4850878,0.5088824,,0.47036266,0.50736165,,,0.5304699,,0.46815848,0.46553808,0.48014745,,,,0.47746202,,0.46785584,,,0.49939564,0.52279294,,0.47434092,0.4909214,0.50164026,0.46480295,0.53645873,0.47299504,,,0.4975364,,0.47341755,,,0.5527998,,,,,,0.49072918,0.4934923,0.4700484,,,,,0.4763063,,0.47584313,0.5438445,0.50728184,0.5104972,,,0.4813044,0.49361512,,,,0.51842666,0.5386177,,0.55156827,0.48002735,,0.47387552,,0.55458266,,,0.4652995,0.4684093,0.48661575,,,,,0.47895575,0.534913,,0.46546355,0.5340338,,0.48032027,0.5248651,0.49791214,,,,,,,,,0.47582784,0.4996904,0.4650853,,,,0.5428068,0.4646051,0.54291993,,,0.5128608,0.5304421,,0.4923131,,,,0.49301666,0.47308666,
2006-03,0.46456987,,0.46428165,,0.47188595,,0.46529654,,0.469012,0.46395314,0.4641298,0.46529663,0.4644491,,0.46423116,0.46983194,0.502565,0.47275978,0.4677638,0.47104266,,0.46504885,0.47353896,0.4684972,,,,,,0.464184,,,0.46850845,0.5025572,,0.46409208,0.502994,0.4720442,,,0.4639694,,,0.46765637,0.46996373,0.46452966,,,,,0.46547937,,,,0.47882372,0.4762223,0.4646122,0.4657494,,0.46339986,,,0.47968543,,,,,0.46398216,0.465202,0.46834198,,0.46601027,0.46999383,,0.46562022,0.46601546,0.47602722,0.46428192,0.4643676,0.4939459,0.4642445,0.47274423,0.46420783,0.46403682,0.46827435,0.46517235,,0.46421456,,,,0.47408393,,0.48238495,,0.4657952,0.47294316,0.46796224,0.4671525,0.46952957,0.4638214,0.46629232,0.46385154,0.46636504,0.5138671,0.4683563,0.46390352,0.46395034,,,0.4689017,0.4680266,0.46506718,,,0.4755901,,,,0.46571413,0.47351295,0.46596834,0.47061223,,,,,,,,,,,0.46425724,0.47690892,0.4704791,0.46404716,,0.46453807,0.46681723,0.46788877,,,0.4758304,0.4726672,0.4678554,0.46740165,,,0.47196105,,,0.46399215,0.4811746,0.46557453,,0.4657073,,,0.47117844,0.46377733,,0.46699923,0.464472,0.46750063,0.47469762,,0.46833333,,,,0.46448776,,0.46711147,0.4673339,0.46513474,0.47691205,,0.46704862,0.46495026,0.47445238,0.46405828,,0.4659688,0.5016978,0.46457216,0.46585664,,,0.46773592,,0.466487,0.46520588,,,,0.46694311,0.4728214,0.4716147,,,0.4783555,,,0.465102,0.4643907,0.46671504,0.46495393,0.4743379,0.47053856,0.46456146,0.47830015,0.46545598,0.4701575,,0.5050949,,0.46809587,,0.46564057,,0.46641418,,0.48854333,0.46867394,,,,,0.46473405,,,,,0.47218144,,,,,0.4703389,0.476169,0.4656253,0.466379,0.4704073,,,0.46632594,0.46398163,,0.4662584,0.46881142,,,,,0.46521056,,,0.46782523,,,,,,0.4694893,0.4662899,,0.46557903,0.4660191,0.46460775,0.46491623,0.47061956,,0.468064,,,0.47291562,,0.46501908,,0.46855658,0.4651133,0.52899134,0.49771675,0.46517104,0.46723136,0.46438205,0.4693748,0.46702123,,,,0.4661408,0.46541092,,0.46874365,,,0.46908137,0.4658513,,,,,0.47185275,,0.46568918,0.46469006,,,,0.4653649,0.46406233,0.4652104,0.46836475,,,,,,,,0.47108874,0.4642611,0.46673882,0.538192,,,,,0.46525458,,,0.4654569,0.46458858,0.49447867,,,0.4648194,,0.46679586,0.4693845,,,0.5043468,0.46552873,0.46485016,0.49616757,0.4683069,,,,0.46407735,0.46635604,0.47611427,,,0.46425292,0.47154912,,0.46417776,0.46502158,0.46402928,,0.4641098,0.46794406,0.46485385,0.46555763,,0.46992564,,,0.46355057,0.4644548,,0.46695456,0.4667586,,,0.4660905,0.48095053,,0.50426036,,0.47077924,,0.46765384,,,0.46914512,,,0.4645014,0.46826884,0.46513557,0.4670498,0.4677658,,0.46964866,,,,0.46533698,0.46387562,0.4990163,0.46484166,0.4706908,0.47042087,,,,,0.46473753,,,0.46555555,,,0.46556208,0.46529442,0.467477,0.4662829,0.4662588,,0.46695158,,0.46685877,0.477527,,,0.46365604,,0.46520618,,0.46825838,,0.48104188,0.47345483,,0.46444398,,0.46384162,0.47758752,,,0.47611502,0.46637955,,,0.46680698,0.47138673,,,0.46942636,0.4711267,,0.46905825,,0.46818104,,,0.4670206,,0.46533284,0.4644831,,0.47200206,0.46478358,,0.46636322,,0.46701485,,,0.46559823,0.4734321,0.4792248,0.46367225,,0.47504866,,,0.46427718,,0.47171015,0.46452522,0.46802253,0.47287947,,,0.464507,,0.46490595,0.4643363,,0.4652762,0.46830332,0.46423516,0.4720407,,0.46939415,0.4808652,,0.4655961,,0.46884847,0.5383293,0.47308663,,,0.46773708,0.4698491,,0.4667144,0.46693134,,0.4641653,0.46530223,,,,,,0.4640676,,0.4642587,,0.50740707,0.46699312,0.46483713,,,0.46795917,,,,,,0.4671372,0.4646878,,,,,0.486653,,,0.4681781,0.4640849,,0.47498354,0.46395427,,,0.46555826,0.504387,0.46866688,0.46494785,,,0.48355955,0.47312668,0.46643752,,,,,0.46542874,0.468726,0.46741736,,,0.46499896,,0.4648065,0.4649148,0.47728312,0.464533,,,0.46644458,0.49504048,,0.47722745,0.4671546,,,0.4707718,,0.46401012,0.47047383,0.46436623,,,,0.4646236,,0.4720428,,,0.46740454,0.47102508,,0.46415704,0.4665811,0.46718785,0.46503136,0.4723472,0.464309,,,0.46691027,,0.46379542,,,0.47748703,,,,,,0.4648016,0.46571258,0.47132903,,,,,0.47254407,,0.46455637,0.47507584,0.4670938,0.46737736,,,0.4647185,0.46561658,,,,0.4685472,0.47603226,,0.4759482,0.46418792,,0.4652705,,0.5088605,,,0.46428427,0.46398085,0.46499878,,,,,0.46453074,0.47889528,,0.46456245,0.47185096,,0.46624348,0.46925822,0.46690124,,,,,,,,,0.46432438,0.46599287,0.46398902,,,,0.47492662,0.46408674,0.50369716,,,0.4681642,0.4699991,,0.46552333,,,,0.46569493,0.46378145,
2006-04,0.47461912,,0.4742273,,0.5728593,,0.53158444,,0.5649946,0.464814,0.48294485,0.521935,0.50515556,,0.47234434,0.5680715,0.5536672,0.57613814,0.55146736,0.5667622,,0.46224758,0.57739115,0.55810106,,,,,,0.46504918,,,0.5544696,0.59506464,,0.48982227,0.49128523,0.47258082,,,0.50038475,,,0.46330687,0.5704533,0.5061807,,,,,0.5287301,,,,0.58213395,0.57966536,0.47373852,0.5330407,,0.48159617,,,0.51630116,,,,,0.48629466,0.5178677,0.54229355,,0.51340854,0.47433472,,0.5314966,0.52230954,0.5591046,0.50268936,0.51791793,0.54269695,0.50692934,0.57530165,0.49623415,0.4942654,0.5518162,0.5226303,,0.49965203,,,,0.46540958,,0.5732306,,0.48231968,0.46955028,0.55976886,0.5537425,0.4754345,0.4839882,0.549662,0.48075336,0.5509109,0.47041345,0.46184126,0.4814614,0.48863152,,,0.47755146,0.5485699,0.5339898,,,0.5761111,,,,0.52334183,0.502845,0.5422377,0.5696392,,,,,,,,,,,0.52147985,0.5509893,0.56774974,0.4803672,,0.49985814,0.5525112,0.47915772,,,0.5791242,0.46882814,0.46488318,0.46214023,,,0.5645491,,,0.4945285,0.5870607,0.53072906,,0.5307466,,,0.5674888,0.49764007,,0.54339844,0.51391953,0.49458632,0.5798347,,0.5625025,,,,0.4694786,,0.54865175,0.55723614,0.5293295,0.58064824,,0.5414573,0.51392543,0.5768516,0.47845262,,0.53365844,0.59985274,0.5111113,0.54167354,,,0.4777148,,0.46869203,0.52504134,,,,0.556833,0.5760451,0.5607485,,,0.58482045,,,0.46701428,0.4968032,0.5514865,0.5166393,0.5771628,0.5682551,0.50668633,0.5852829,0.5301696,0.5668586,,0.6039116,,0.46379519,,0.4962228,,0.50037146,,0.5621127,0.56265825,,,,,0.4941556,,,,,0.571801,,,,,0.55790484,0.5779654,0.5558581,0.5515841,0.5669169,,,0.5414546,0.49022833,,0.54176044,0.55938995,,,,,0.52519155,,,0.55831367,,,,,,0.5738542,0.54337597,,0.50017923,0.5384496,0.47847494,0.46220523,0.5689873,,0.46359766,,,0.5727973,,0.523909,,0.5654228,0.5238817,0.531897,0.4720684,0.52505314,0.46204686,0.5202182,0.56746984,0.54675406,,,,0.54907167,0.5351136,,0.5514259,,,0.56645155,0.5243702,,,,,0.4803634,,0.519176,0.5071534,,,,0.5240736,0.48700184,0.52917415,0.56099254,,,,,,,,0.56770015,0.50756484,0.5454998,0.54143286,,,,,0.5210047,,,0.501891,0.5006171,0.48797664,,,0.5244625,,0.4834776,0.56840426,,,0.58261174,0.53117836,0.5118282,0.57283086,0.55808294,,,,0.4806756,0.5430981,0.5808854,,,0.50486344,0.5712426,,0.49928996,0.52553076,0.4961486,,0.47483763,0.5532106,0.59630996,0.53773326,,0.57053083,,,0.48019257,0.4691519,0.47882167,0.5488765,0.5086997,,,0.5427575,0.5856706,,0.5107347,,0.56351036,,0.55895966,,,0.56243247,,,0.49518722,0.56218714,0.5459566,0.5487028,0.55576825,,0.5648704,,,,0.5453881,0.47772115,0.5031439,0.5170313,0.5548716,0.56556183,,,,,0.5139063,,,0.5403939,,,0.46253613,0.5160157,0.46274886,0.53937525,0.51310295,,0.5525969,,0.5509031,0.58131635,,,0.50197136,,0.46303365,,0.5555135,,0.4840248,0.57643306,,0.48820642,,0.48967284,0.55449057,,,0.57072985,0.551918,,,0.469543,0.5620037,,,0.56527185,0.56685495,,0.56491315,0.47319633,0.46706417,,,0.5541985,,0.4635527,0.48696858,,0.56841207,0.4757823,,0.53345555,,0.55599195,,,0.48264492,0.54042876,0.50346965,0.4890053,,0.57385653,,,0.46662104,,0.570994,0.51097876,0.5563678,0.5739679,,,0.46853596,,0.52351373,0.49900424,,0.5334302,0.5529973,0.4987165,0.56931806,,0.5661483,0.47846448,,0.49981394,,0.46250185,0.5594144,0.57805145,,,0.5554,0.56734616,,0.5452394,0.5411119,,0.49287072,0.5261909,,,,,,0.46368745,,0.50382215,,0.535354,0.5488868,0.5230219,,,0.5551544,,,,,,0.5530972,0.4648756,,,,,0.4979651,,,0.5598811,0.4937475,,0.57019466,0.46980983,,,0.5410546,0.4767521,0.5587044,0.52002084,,,0.46864805,0.47954604,0.53736895,,0.47347033,,,0.5270417,0.5631357,0.5493513,,,0.5153067,,0.51156837,0.5101162,0.5778025,0.4792944,,,0.5249736,0.5198861,,0.57526785,0.5504583,,,0.5683062,,0.48647055,0.47044796,0.50847536,0.52976257,,,0.5104803,,0.47149652,,,0.5511661,0.5708461,,0.5066962,0.53063387,0.5493569,0.47210687,0.57160705,0.48377982,,,0.54954755,,0.4853388,,,0.582493,,,,,,0.5122885,0.5338554,0.4797727,,,,,0.4803893,,0.5168049,0.5798414,0.55187416,0.5494616,,,0.51377326,0.52872264,,,,0.55873334,0.5773225,,0.5776978,0.5016898,,0.499666,,0.5791593,,,0.4888805,0.48079833,0.5095223,,,,,0.5030402,0.57312477,,0.47716245,0.57202506,,0.51413524,0.5600657,0.5501905,,,,,,,,,0.5281194,0.54324126,0.4768994,,,,0.57499933,0.47489703,0.5739496,,,0.5630951,0.56657654,,0.51808256,,,,0.53348744,0.5034397,
